-0.42173500 0.39720857 9.69751262 -0.23791999 0.60288000 0.38455999 -3.53500008 -2.55500006 -5.56500005 22.87500000
-0.41694936 0.39242291 9.62393283 -0.23959999 0.60335998 0.38455999 -4.00750017 -2.51125001 -5.27624988 22.87500000
-0.39182472 0.41036906 9.61495971 -0.23951997 0.60303997 0.38631997 -3.23749995 -2.64249992 -5.85375022 22.87500000
-0.36729824 0.43669013 9.61376285 -0.23903999 0.60055999 0.38407998 -3.41249990 -2.80874996 -5.82749986 22.75000000
-0.45702915 0.39840497 9.71067237 -0.23928000 0.60159997 0.38351998 -3.62249994 -2.09999990 -6.10750007 22.75000000
-0.40199418 0.42113676 9.65085220 -0.23991999 0.60407996 0.38712000 -3.44749999 -2.70374989 -5.63500022 22.75000000
-0.42472605 0.38404800 9.63051223 -0.23991999 0.60407996 0.38712000 -3.80625009 -2.30124998 -5.51249980 22.75000000
-0.39720857 0.40378885 9.56351375 -0.23855998 0.60368003 0.38479997 -4.09499979 -2.34500002 -5.54750013 22.75000000
-0.32901308 0.46241297 9.54915618 -0.23808000 0.60223999 0.38688001 -3.28999996 -2.34500002 -5.40749979 23.00000000
-0.46301121 0.37806596 9.72802066 -0.23783998 0.60088005 0.38567998 -3.35124993 -2.49375009 -5.73124980 23.00000000
-0.42771706 0.41515469 9.65324497 -0.23903999 0.60327997 0.38927998 -3.58750009 -2.45875000 -5.52125024 23.00000000
-0.35653054 0.41276187 9.61017417 -0.23903999 0.60327997 0.38927998 -3.50000000 -2.11750006 -5.37249994 23.00000000
-0.43728833 0.38943190 9.70349407 -0.23855998 0.60423998 0.38712000 -3.41249990 -2.40625000 -5.86250019 23.00000000
-0.45403809 0.40079779 9.68614673 -0.23896000 0.60239992 0.38575997 -3.72749996 -2.39750003 -5.53000020 23.00000000
-0.45463628 0.41336011 9.69631576 -0.23847999 0.60351996 0.38431999 -3.30750012 -2.59875011 -5.74000024 22.75000000
-0.34097721 0.44207401 9.56949615 -0.23959999 0.60079998 0.38688001 -2.87875003 -2.49375009 -5.53000020 23.00000000
-0.42352957 0.40917267 9.63230705 -0.23959999 0.60079998 0.38688001 -4.35750007 -2.65125012 -5.46875000 23.00000000
-0.35772700 0.13639090 9.92363357 -0.23951997 0.60671997 0.37791996 1.86374998 -3.98999996 -5.29374980 23.00000000
-0.39840497 0.18604196 9.42054271 -0.24024000 0.60639996 0.37367999 2.89624996 -2.41499996 -5.92374992 23.00000000
-0.39242291 0.11306087 9.56052303 -0.24015998 0.60776000 0.37983999 4.30499982 -2.62500000 -5.88000011 23.00000000
-0.44925246 0.38344982 9.77767086 -0.23903999 0.60711998 0.38063998 2.53749990 -1.68000006 -5.66125011 23.00000000
-0.45224351 0.40079779 9.65563774 -0.23887999 0.60567998 0.38144001 -6.39625024 -1.87250003 -5.06624984 23.00000000
-0.06699904 0.19501504 9.80279541 -0.23887999 0.60567998 0.38144001 -11.40124988 -3.63124990 -5.13625001 23.00000000
-0.08793622 -0.25483560 9.62213802 -0.23999998 0.60639996 0.37999999 -12.02250003 -3.32500004 -10.81499958 23.00000000
-1.11565351 -0.81954174 9.84586715 -0.24103999 0.60695991 0.37911999 -0.49000000 -3.24624991 -10.35999965 23.00000000
-0.31405797 -0.43310089 9.80459117 -0.24007999 0.60615997 0.37960002 18.89999961 -4.29624986 -7.03499984 23.00000000
0.03768695 0.25782661 9.96072196 -0.24168000 0.60455999 0.38240001 23.99250030 -5.22375011 -8.99499988 23.00000000
-0.04546363 0.48155555 9.91645526 -0.24168000 0.60455999 0.38240001 3.66624999 -8.97749996 -22.97750091 23.00000000
0.07357930 1.00977110 9.21595668 -0.24200000 0.60207991 0.38215999 -2.08249998 -3.50874996 -29.60124969 23.00000000
-0.28115665 -0.36071803 9.43370342 -0.24503998 0.60023999 0.38127999 -9.73875045 -5.07499980 -31.44750022 23.00000000
-1.45005044 0.68733835 9.90688419 -0.24607999 0.59935998 0.38127999 -6.66750001 -5.04874992 -27.37000083 22.75000000
-0.56171512 0.79980092 9.36909675 -0.24728000 0.59944000 0.38152000 0.98000001 -4.40999984 -4.55000019 22.75000000
-0.14955141 0.23030920 9.67059326 -0.24728000 0.59944000 0.38152000 -2.46749997 -5.38999986 -5.59124994 22.75000000
-0.58803615 0.02273182 9.46301460 -0.24584000 0.60008001 0.37344000 -9.07375049 -1.82000007 -5.39874982 22.75000000
-0.23688945 0.25363919 9.03529834 -0.24607999 0.59912004 0.38023998 -14.28874969 -0.84000005 -7.00874996 22.75000000
-0.55034923 0.43010988 10.46620559 -0.24487998 0.60103998 0.37863998 -15.47000026 -0.58625001 -5.53000020 22.87500000
-0.43190445 0.35832521 10.38544845 -0.24440000 0.60232000 0.37903997 -12.48624992 0.27999999 -5.11000013 23.12500000
-0.36011981 -0.06041877 9.08375358 -0.24440000 0.60232000 0.37903997 -9.73875045 -0.14875000 -4.85624980 23.00000000
-0.46301121 0.41395835 9.69511890 -0.24400000 0.60255999 0.37975997 -4.90000009 -2.77375006 -5.13625001 23.00000000
-0.53599233 0.29312076 9.51146984 -0.24400000 0.60288000 0.37895998 -4.55875015 -1.39999998 -5.90625000 23.00000000
-0.39003009 0.23270199 9.73818969 -0.24359998 0.60127997 0.37863998 -4.03375005 -2.13499999 -5.75750017 23.00000000
-0.33798620 0.15852451 9.71246719 -0.24463999 0.60064001 0.37991998 0.50749998 -1.39999998 -5.53875017 23.00000000
-0.43609194 0.31645081 9.75673484 -0.24463999 0.60064001 0.37991998 0.09625000 -0.29750001 -5.56500005 23.00000000
-0.44267215 0.26201410 9.61316490 -0.24367997 0.60199999 0.37760000 -2.48499989 -0.70875000 -5.48624992 23.00000000
0.21834506 0.96490573 9.14895820 -0.24384000 0.60296001 0.37919998 -3.34249997 -2.99250011 -7.92750024 23.00000000
-0.65802617 0.43609194 10.09352397 -0.24320001 0.60447998 0.38007998 -16.47624969 -2.02999997 -6.16874980 23.12500000
-0.67058858 0.16450654 9.91107177 -0.24168000 0.60255999 0.37791996 -19.46000099 -1.12874996 -3.70125007 22.87500000
-0.26261231 0.18305093 9.29551792 -0.24168000 0.60255999 0.37791996 -17.75374984 -3.42125010 -2.10875010 22.87500000
-0.02093720 -0.30687952 10.16710376 -0.24168000 0.60391998 0.38056001 -14.09625053 -6.95625019 -4.28749990 22.87500000
0.31046872 -0.14057832 9.36610698 -0.24272000 0.60399999 0.38056001 -5.40749979 -3.26375007 -3.93750000 22.87500000
-0.63230333 0.43489551 9.94157981 -0.24159998 0.60335998 0.37551999 -1.34749996 -2.27500009 -5.94999980 22.87500000
-0.35473597 0.02871387 9.79143047 -0.24135999 0.60320000 0.37535998 -6.78125000 -3.55250000 -9.17000007 22.87500000
-0.00478565 0.32063820 9.43968582 -0.24135999 0.60320000 0.37535998 -6.77250003 -8.98624992 -10.50874996 22.87500000
-0.31405797 0.45284171 10.85204887 -0.24039998 0.60103998 0.37167999 -6.83375024 -14.28874969 -8.15499973 22.87500000
-0.74057860 0.66520471 10.65583801 -0.24231998 0.59815998 0.37439999 -9.36250019 -17.18499946 -3.61374998 22.87500000
-0.56949181 -0.00418744 8.63330364 -0.24303998 0.59815998 0.37079999 -9.28374958 -16.42374992 -2.05625009 22.87500000
0.12442678 0.54855461 8.56750202 -0.24303998 0.59367995 0.37256000 11.96125030 -13.29125022 -5.24125003 22.87500000
0.22432711 1.15752804 9.48514938 -0.24343998 0.58888001 0.37511997 18.02499961 -12.62625026 -6.49249982 22.87500000
-1.10368943 0.92004032 8.78046321 -0.24343998 0.58888001 0.37511997 16.81749916 2.63374996 -8.95125007 22.87500000
-1.75872459 -0.05563312 8.66500949 -0.24320001 0.57839994 0.38031997 16.57250022 1.24249994 -13.79874992 22.87500000
0.42053861 -0.71904320 10.98724269 -0.24567999 0.57127995 0.37760000 14.78750038 -4.42750024 -19.50374984 22.87500000
0.25782661 -0.11246267 9.67477989 -0.24672000 0.56767997 0.37919998 13.60624980 -5.74000024 -16.46750068 23.00000000
-0.54137616 -0.77527456 9.02154064 -0.24623999 0.56168003 0.38279998 20.90374946 -4.31374979 -10.66625022 22.87500000
-0.30927231 0.20159533 10.22812080 -0.24623999 0.56168003 0.38279998 19.46875000 -10.29874992 -9.55500030 22.87500000
-0.15792629 0.91704921 10.19342517 -0.24736001 0.55583996 0.38127999 14.70874977 -10.43000030 -12.21500015 23.12500000
-0.21894326 0.11784652 10.33938694 -0.24847998 0.55047998 0.38175997 8.26000022 -14.18375015 -16.18750000 22.87500000
0.16450654 -0.25782661 11.01236820 -0.25223999 0.55039997 0.37751998 -25.20000076 -24.97249984 -12.56499958 22.87500000
-0.87936229 0.68374910 10.05284595 -0.25432000 0.55055999 0.37599997 -21.50749969 -22.79375076 -7.00000000 22.87500000
0.16211372 1.20299160 9.17228698 -0.25432000 0.55055999 0.37599997 -3.65750002 -26.94124984 -13.09000015 22.87500000
0.83509511 1.12582302 9.33499908 -0.25719997 0.54975996 0.37847998 -2.67750000 -27.80750083 -14.56000041 22.87500000
0.70408802 0.64546394 8.83190822 -0.26144001 0.54735999 0.37191998 -11.96125030 -23.39750099 -15.87250041 23.00000000
0.46959142 -1.02532446 9.16989517 -0.26287999 0.54215998 0.36951997 -15.44375038 -23.00374984 -15.13749980 23.00000000
0.64905309 -0.40019960 9.96371364 -0.26624000 0.54208002 0.36831998 -17.01874923 -21.53375053 -11.71625041 22.75000000
-0.42173500 0.31286156 10.21436119 -0.26624000 0.54208002 0.36831998 -22.30375099 -20.39624977 -8.01500034 23.00000000
0.14237295 1.06241321 9.71485996 -0.26607999 0.54527997 0.35984001 -11.87374973 -19.53000068 -4.13875007 23.00000000
0.72023963 1.24666059 9.99661540 -0.26888000 0.54432001 0.36360001 -6.15999984 -21.27124977 -6.22125005 23.00000000
0.76271224 -0.26380870 9.38165950 -0.27072000 0.54279999 0.36000001 -18.20000076 -20.37000083 -11.64624977 23.00000000
0.88474617 -0.50727839 8.42333412 -0.27000000 0.54000000 0.35839998 -20.05500030 -14.86625003 -11.43624973 23.00000000
0.33439693 0.15912269 8.72004413 -0.27000000 0.54000000 0.35839998 -5.97625017 -11.89999961 -8.99499988 22.87500000
0.22671992 -0.57607202 10.17428207 -0.27207996 0.53903999 0.36272001 -1.19000005 -9.66874980 -7.47249984 22.87500000
0.07477571 -0.24287149 10.13360404 -0.27232000 0.53968000 0.35872001 15.19000053 -5.75750017 -5.56500005 22.87500000
-0.02991028 -0.18125630 9.77109146 -0.27256000 0.53392000 0.36047997 45.25500106 -7.21000003 -10.68375015 22.87500000
0.59282183 -0.14835500 10.32443237 -0.27391996 0.52376003 0.36463999 70.72624969 -3.89375000 -16.94000053 22.87500000
1.49371957 0.05922236 11.51486015 -0.27391996 0.52376003 0.36463999 97.93875122 11.37500000 -16.84375000 22.87500000
0.34456648 2.63509607 11.43290710 -0.27232000 0.51215991 0.37239999 76.88625335 22.43499946 -16.37125015 22.87500000
0.00059821 2.85344104 11.15414237 -0.26935997 0.50808000 0.37416000 -23.88750076 24.93750000 -5.25000000 22.87500000
-0.05623133 1.52183523 10.67438220 -0.26672000 0.51503996 0.37119998 -61.17124938 22.49625015 -3.36875009 22.87500000
0.25962126 1.35314118 10.87896823 -0.26279997 0.52128000 0.36912000 -53.41875076 30.65999984 -8.45250034 23.00000000
0.71186475 0.29910283 10.25922679 -0.26279997 0.52128000 0.36912000 -25.54999923 41.73749923 -13.01125049 23.00000000
-0.25603201 0.55334019 8.04407215 -0.25839998 0.51864004 0.37479999 -15.59249973 51.60750198 -9.05624961 23.00000000
-0.66999030 0.43549375 7.26640367 -0.25367999 0.51895995 0.36928000 -38.82374954 39.30500030 -3.33375000 22.87500000
-0.59042901 0.20997018 6.92662382 -0.25248000 0.52495999 0.36423997 -72.89624786 -5.75750017 4.05999994 22.87500000
-0.67537422 0.50847482 7.01755094 -0.25448000 0.52959995 0.35888001 -62.48374938 -17.01000022 -3.17624998 22.87500000
-0.37507495 0.85902328 8.52084159 -0.25448000 0.52959995 0.35888001 -16.35375022 -21.13125038 -13.14249992 22.87500000
-0.03230310 1.11625182 10.33938694 -0.25831999 0.53119997 0.35791997 10.31624984 -13.14249992 -18.96125030 22.87500000
-0.42233319 1.29930269 10.61814975 -0.26128001 0.52432003 0.36055998 21.14875030 2.29250001 -28.51625061 22.87500000
-0.23928227 1.01156580 10.32084274 -0.26335999 0.51760001 0.35967998 -3.56124997 -2.18750000 -28.80500030 22.87500000
0.53060846 -0.04366901 10.79761219 -0.26919996 0.52184000 0.35367999 -80.16750335 -25.34000015 -19.45125007 22.87500000
-0.03110669 0.23569302 11.56032466 -0.27344000 0.52943997 0.34584000 -97.72000122 -26.93250083 -14.83125019 22.87500000
0.78125662 0.08554342 12.24467277 -0.27344000 0.52943997 0.34584000 -86.23999786 -10.20250034 -17.95499992 22.87500000
0.55992050 0.12741780 12.11725330 -0.27591996 0.53232002 0.33671998 -76.66750335 8.69750022 -19.33749961 22.87500000
-0.07657032 -0.02512464 10.50748252 -0.27616000 0.53176002 0.33647999 -69.13375091 25.49749946 -22.20750045 22.87500000
-0.04965107 -0.59342002 9.33619594 -0.27719998 0.53288002 0.33168001 -79.04750061 20.57125091 -23.16124916 22.87500000
0.17766709 -1.40757799 9.27398204 -0.28175997 0.54056000 0.32904000 -125.55374908 -0.04375000 -17.12375068 22.87500000
0.12921242 -1.80418825 9.48933696 -0.28175997 0.54056000 0.32904000 -128.99250793 -4.59375000 -14.73499965 22.87500000
-0.10468599 -1.27716910 9.54197788 -0.28480000 0.54783992 0.31919999 -105.16625213 -3.15000009 -16.01250076 23.00000000
-0.20997018 -1.30049908 9.08255672 -0.28647996 0.54951996 0.30871999 -99.44374847 -0.13125000 -18.54125022 22.87500000
0.03290131 -2.82472686 8.68175888 -0.28839998 0.55191998 0.30351998 -108.56124877 -0.18375000 -20.57999992 22.87500000
0.33200411 -3.21834635 8.84686374 -0.29087999 0.55639991 0.29583999 -118.16000366 -8.85500049 -18.35750007 22.87500000
0.72861452 -3.54616308 8.79781055 -0.29087999 0.55639991 0.29583999 -117.11875152 -11.64624977 -13.73750019 22.87500000
0.52941203 -4.16710042 7.52183818 -0.29519998 0.56175999 0.29152000 -115.29875183 -9.86124992 -8.52250003 22.87500000
-0.06400800 -3.73459768 7.13360214 -0.29679999 0.56904001 0.27999999 -104.61499786 -15.18124961 -7.09625005 22.87500000
-0.31286156 -3.07836651 7.68694305 -0.29951999 0.57272000 0.27360000 -82.35500335 -18.20000076 -10.56124973 22.87500000
-0.01435693 -3.26620292 7.94955492 -0.30119996 0.57575998 0.26735997 -79.67749786 -21.57749938 -13.55375003 22.87500000
0.61675000 -4.54038095 7.93639469 -0.30119996 0.57575998 0.26735997 -96.52999877 -30.88750076 -7.23624992 22.87500000
0.72083783 -5.98325347 7.65523767 -0.30376000 0.57951998 0.25983998 -96.21500396 -27.93000030 4.22625017 22.87500000
0.70408802 -5.42273473 7.37826919 -0.30623998 0.58608002 0.25183999 -68.11000061 -24.70125007 10.25500011 22.87500000
0.54616174 -4.76590442 7.51884651 -0.30752000 0.59215998 0.24447999 -69.51875305 -28.25374984 -1.33000004 22.87500000
0.40977087 -5.51306390 7.96750116 -0.30871999 0.59791998 0.23600001 -71.49625396 -35.27125167 -0.21875000 22.87500000
0.66281180 -4.74855661 8.50947570 -0.30871999 0.59791998 0.23600001 -56.34125137 -30.09124946 -1.56624994 22.87500000
0.45164527 -4.49312257 8.21934604 -0.30983998 0.59895997 0.22616000 -69.41374969 -26.68750000 -4.56750011 22.87500000
0.57188463 -5.50289392 8.07757091 -0.31191997 0.60232000 0.22215998 -76.30000305 -25.15625000 -5.12750005 22.87500000
0.92781696 -6.11306381 7.57328367 -0.31360001 0.60727996 0.21735999 -60.25249862 -17.86750030 -2.40625000 22.87500000
0.59342002 -6.51445913 7.50149917 -0.31312000 0.61167998 0.21247999 -52.06250000 -14.21875000 3.90249996 22.87500000
0.60478591 -5.80977344 8.05543804 -0.31312000 0.61167998 0.21247999 -42.69124984 -20.61499977 7.64750003 23.00000000
1.32263278 -6.51266479 8.56331443 -0.31343998 0.61607990 0.21255998 -57.25125122 -25.41875076 10.09749984 23.00000000
1.33639144 -6.59222698 8.55673408 -0.31255998 0.62079997 0.20391998 -62.58874893 -15.19000053 20.57999992 23.00000000
0.85722875 -5.58843755 8.23968505 -0.31079998 0.62224001 0.19711999 -56.60375213 -6.56250000 14.86625003 22.87500000
0.82612199 -5.92462873 7.79282569 -0.31184000 0.62648000 0.19144000 -68.22374725 -7.42000007 1.96875000 22.87500000
0.90628156 -6.38285398 7.42492866 -0.31184000 0.62967996 0.18887998 -68.94999694 -5.87125015 0.00875000 23.00000000
0.63230333 -6.72502851 6.44446945 -0.31247997 0.62967996 0.18887998 -55.71125030 1.94250001 8.73250007 23.00000000
0.24646072 -6.49830818 5.94676256 -0.31079998 0.63423995 0.18280000 -54.96749877 -1.19000005 15.55749988 23.00000000
0.20578274 -7.55892658 5.93958425 -0.30631999 0.63703994 0.17904000 -51.83499908 -12.16250038 26.14500045 22.87500000
0.48454661 -6.65802907 6.95892667 -0.30519998 0.64232006 0.17447998 -41.95624923 -18.93499946 32.31375122 23.00000000
1.33698964 -6.62273502 7.50149917 -0.30103995 0.65103998 0.16872000 -81.39250183 -36.29500198 40.47750091 22.75000000
1.26161575 -6.71366262 7.66480922 -0.30103995 0.65103998 0.16872000 -98.51625061 -31.50000000 40.99375152 22.75000000
1.22991085 -7.12762022 7.10070133 -0.29800000 0.65751991 0.14911998 -84.29750061 -12.30249977 16.75625038 22.75000000
0.53539409 -7.61097097 5.51485824 -0.29800000 0.66215996 0.14831998 -59.78874969 -0.98874998 9.84375000 23.00000000
-0.17228324 -7.14855766 5.04466819 -0.29656000 0.66176004 0.15055999 -2.59875011 12.61750030 1.76750001 23.00000000
-0.17347965 -7.02054166 4.93400001 -0.29551997 0.65943999 0.15335999 24.36000061 13.92125034 -5.32000017 22.75000000
-0.70229339 -7.26341295 5.57108926 -0.29551997 0.65943999 0.15335999 46.22624969 4.69000005 -7.29750013 22.75000000
-0.20877377 -7.25443983 6.57487821 -0.29704000 0.65839996 0.16080000 24.07999992 -12.55624961 3.35124993 23.00000000
0.80997047 -8.04526805 8.33779048 -0.29432001 0.66368002 0.15351998 -44.07374954 -30.59000015 30.38875007 23.00000000
1.68394889 -7.87477970 8.83789062 -0.28911998 0.67016000 0.14767999 -66.98999786 -26.80999946 45.76250076 23.00000000
1.02771735 -7.45483922 8.45384216 -0.28400001 0.67655997 0.14359998 -68.80124664 7.21000003 50.85499954 23.00000000
0.32901308 -7.07497882 6.52103948 -0.28400001 0.67655997 0.14359998 -55.44874954 21.95375061 28.40250015 23.00000000
-0.37507495 -7.16291427 5.63330268 -0.28095998 0.67736001 0.14344000 -39.98749923 29.83749961 -3.44749999 23.00000000
-0.63649077 -7.13180780 4.74137783 -0.28200001 0.67887997 0.14407999 -39.14749908 24.48250007 -6.91249990 23.00000000
-0.25363919 -7.82094097 4.52662229 -0.28143999 0.68023996 0.14071999 -38.29000091 8.20750045 -4.50624990 23.00000000
-0.26859431 -8.34616565 4.49910497 -0.27999999 0.68327999 0.13631999 -35.45500183 4.00750017 15.97749996 22.87500000
-0.22432711 -8.06799983 4.60199594 -0.27999999 0.68327999 0.13631999 -25.48875045 -2.85249996 23.99250030 22.87500000
-0.19800607 -8.19840908 5.23968362 -0.27544000 0.68647999 0.14767999 -31.09749984 -11.82999992 30.12624931 23.00000000
0.60717873 -8.51007366 5.50468873 -0.27167999 0.68888001 0.13408000 -31.30750083 -11.78625011 28.93625068 22.75000000
0.41455655 -9.06879806 6.06101989 -0.27104001 0.69247999 0.13327999 -9.71249961 -0.87500000 10.33374977 23.00000000
0.24227330 -8.99402236 6.11844778 -0.27015998 0.69120001 0.13367998 10.56999969 5.07499980 -5.38999986 23.00000000
-0.73399829 -8.20439052 5.96829748 -0.27015998 0.69120001 0.13367998 14.04374980 4.61124992 -18.78624916 23.00000000
-0.45942192 -8.34556674 6.49471855 -0.27095999 0.69151997 0.14263999 -20.59749984 -1.39999998 -8.38249969 23.00000000
0.07597212 -8.91745185 6.62452983 -0.26863999 0.69423999 0.13239998 -83.33499908 -5.44250011 22.82875061 23.00000000
0.54616174 -8.92283630 6.50668334 -0.26696000 0.69807996 0.12472000 -80.60500335 3.09750008 25.01625061 23.00000000
-0.22791635 -9.08554744 6.08255481 -0.26487998 0.69903998 0.12544000 -8.93375015 27.57999992 1.04124999 23.00000000
-1.06779718 -7.96929597 4.85085010 -0.26487998 0.69903998 0.12544000 22.30375099 32.79500198 -3.14124989 23.00000000
-1.02412807 -7.42552661 4.83768892 -0.26519999 0.69944000 0.13463999 -17.30750083 14.34125041 9.54625034 23.00000000
-0.41814575 -8.11107063 5.12422990 -0.26216001 0.70239996 0.12863999 -57.69750213 2.58124995 14.63000011 23.00000000
0.17108681 -9.57906818 5.10329246 -0.26079998 0.70567998 0.12352000 -72.22250366 3.27250003 7.84875011 23.00000000
-0.30747771 -9.82911682 4.74676227 -0.25927999 0.70639996 0.12224000 -47.65250015 12.70499992 6.41375017 22.87500000
-1.02472639 -8.32463073 3.55334162 -0.25927999 0.70639996 0.12224000 -5.78375005 18.05125045 3.24624991 23.00000000
-1.66899385 -7.91426086 3.05503654 -0.25839998 0.70895996 0.12152000 0.69125003 12.56499958 -2.22250008 23.00000000
-1.43030977 -8.19422149 3.38883495 -0.25776000 0.70936002 0.12096000 -12.77499961 -8.65375041 -2.18750000 23.00000000
-0.48933224 -8.60518836 4.23768901 -0.25823998 0.70855998 0.11888000 -17.79750061 -16.43250083 -5.03125000 22.75000000
-0.28534410 -8.63150978 4.48953342 -0.25679998 0.70855998 0.11824001 -18.65500068 -18.03375053 -10.93750000 22.75000000
-0.71784682 -8.94496917 4.45603418 -0.25679998 0.70855998 0.11824001 -14.78750038 -14.95374965 -12.58250045 23.00000000
-1.16650104 -8.92283630 4.48235511 -0.25935997 0.70895996 0.11391999 4.18249988 -11.10375022 -13.73750019 23.00000000
-1.40398874 -8.91266632 4.72403049 -0.26128001 0.70751996 0.11496000 8.22500038 -12.36375045 -14.44624996 23.00000000
-0.58624153 -8.97966480 5.44307327 -0.26007997 0.70887999 0.11176000 -24.27250099 -17.78874969 8.26000022 22.87500000
-0.27338001 -9.26261615 5.31864643 -0.25711998 0.71079998 0.10759999 -44.40625000 -15.07625007 20.00250053 22.87500000
-0.01674976 -9.20040321 5.05005216 -0.25711998 0.71079998 0.10127999 -46.90874862 -5.59999990 21.28000068 22.87500000
-1.01635146 -8.95633506 4.56311273 -0.25367999 0.71271996 0.10127999 -28.88375091 -3.81500005 9.38875007 22.87500000
-1.39681016 -8.55434036 4.39501714 -0.25351998 0.71375999 0.10696001 13.59749984 -1.01499998 -6.56250000 22.87500000
-0.82791671 -8.55015277 4.85742998 -0.25512001 0.71303997 0.10568001 18.88249969 -1.72375001 -10.98999977 22.87500000
-0.50368919 -9.33260631 5.19003248 -0.25551998 0.71383996 0.10176000 -10.34249973 -6.76375007 -11.48875045 22.87500000
-0.29730820 -9.64486980 5.16072034 -0.25375998 0.71559996 0.09968000 -27.90374946 -5.47749996 -0.55124998 22.87500000
-0.34815568 -9.13759136 4.50209569 -0.25375998 0.71559996 0.09968000 -25.42749977 4.48874998 13.08125019 22.87500000
-0.95892372 -9.04606628 4.22572469 -0.25119998 0.71535997 0.09792000 -2.66875004 7.46374988 1.63625001 22.87500000
-0.91226367 -8.14696311 4.25563526 -0.25215997 0.71503996 0.10528000 8.69750022 0.91875000 -2.65125012 23.00000000
-0.74356966 -8.53998374 4.88375091 -0.25199999 0.71751995 0.10112000 -12.45125007 -5.39874982 -1.68875002 23.00000000
-0.45523452 -8.96052265 4.95314311 -0.25079998 0.71711997 0.09600001 -28.64750099 -4.96999979 -2.49375009 22.87500000
-0.86739826 -9.11665439 4.41834688 -0.25079998 0.71711997 0.09600001 -14.15750026 8.43500041 -7.50750017 22.87500000
-1.07677018 -8.99641513 3.93140745 -0.25064001 0.71831998 0.10272001 5.13625001 7.56874990 -5.98500013 23.00000000
-1.21914315 -9.14835929 3.61854624 -0.25088000 0.71767997 0.10176000 -9.08250045 -1.61875000 2.30124998 22.87500000
-0.68973112 -9.48754215 4.05583477 -0.25031998 0.71704001 0.09936000 -11.27875041 -6.56250000 3.50000000 22.87500000
-0.44745788 -9.32124137 4.47098922 -0.24935998 0.71839995 0.10279999 -2.30999994 -10.76249980 -3.48250007 22.87500000
-0.77826552 -8.72901725 4.78624343 -0.24935998 0.71839995 0.10279999 1.26874995 -7.41125011 -3.08875012 22.87500000
-0.86321077 -8.64885711 4.78983306 -0.24983999 0.71911997 0.10288000 -2.83500003 -1.47000002 -3.50000000 23.00000000
-1.15752804 -8.90369319 4.22452878 -0.24959998 0.71839995 0.09992000 -3.75375008 -0.30625000 -4.29624986 22.87500000
-0.85962152 -9.14895820 4.10428905 -0.24887998 0.71776003 0.09944000 -9.86124992 -4.76875019 -3.69250011 22.87500000
-0.88594255 -9.04726314 4.35074996 -0.24951999 0.71855998 0.09992000 -11.97875022 -6.68499994 -2.43250012 22.87500000
